tweet_type,time_posted,content,associated_tweet_id,comments,retweets,likes,views,extraction_date,tweet_id,content_cleaned,content_removed_gare,content_removed_sw,content_cleand_str,word_counts,bigram_counts,trigram_counts,is_problem,date,engagement,label
Réponse,2024-05-15 05:39:27,Fin de stationnement à La Défense. Le train repart en direction de Rueil-Malmaison (actionnement d'un signal d'alarme). #RERA,,0,1,3,7091,2024-08-05 10:52:50.830720,13edb275-b79a-4463-b56f-3ba3cca4fa81,fin de stationnement a la defense le train repart en direction de rueil malmaison actionnement d un signal d alarme rera,fin de stationnement a  le train repart en direction de  actionnement d un signal d alarme rera,"['fin', 'stationnement', 'repart', 'actionnement', 'signal', 'alarme']",fin stationnement repart actionnement signal alarme,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'actionnement': 1, 'signal': 1, 'alarme': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'actionnement'): 1, ('actionnement', 'signal'): 1, ('signal', 'alarme'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'actionnement'): 1, ('repart', 'actionnement', 'signal'): 1, ('actionnement', 'signal', 'alarme'): 1})",True,2024-05-15 05:39:27,0.0564095332111126,
Normal,2024-05-14 22:01:13," Le trafic est perturbé de Cergy-Préfecture vers Torcy,  en répercussion de l'actionnement d'un signal d'alarme à Cergy – Préfecture. #RERA",,2,1,5,13409,2024-08-05 10:52:51.155890,729c44e3-78ec-49da-aea8-496c401cc0d2, le trafic est perturbe de cergy prefecture vers torcy en repercussion de l actionnement d un signal d alarme a cergy prefecture rera, le trafic est perturbe de  vers  en repercussion de l actionnement d un signal d alarme a  rera,"['trafic', 'perturbe', 'repercussion', 'actionnement', 'signal', 'alarme']",trafic perturbe repercussion actionnement signal alarme,"Counter({'trafic': 1, 'perturbe': 1, 'repercussion': 1, 'actionnement': 1, 'signal': 1, 'alarme': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'repercussion'): 1, ('repercussion', 'actionnement'): 1, ('actionnement', 'signal'): 1, ('signal', 'alarme'): 1})","Counter({('trafic', 'perturbe', 'repercussion'): 1, ('perturbe', 'repercussion', 'actionnement'): 1, ('repercussion', 'actionnement', 'signal'): 1, ('actionnement', 'signal', 'alarme'): 1})",True,2024-05-14 22:01:13,0.0596614214333656,
Réponse,2024-05-14 23:04:51,Le trafic est rétabli sur l'ensemble du #RERA,,1,0,1,6730,2024-08-05 10:53:01.591347,729c44e3-78ec-49da-aea8-496c401cc0d2,le trafic est retabli sur l ensemble du rera,le trafic est retabli sur l ensemble du rera,"['trafic', 'retabli', 'ensemble']",trafic retabli ensemble,"Counter({'trafic': 1, 'retabli': 1, 'ensemble': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'ensemble'): 1})","Counter({('trafic', 'retabli', 'ensemble'): 1})",True,2024-05-14 23:04:51,0.0297176820208023,
Normal,2024-05-14 15:02:45, Le trafic est perturbé de Marne-la-Vallée–Chessy vers Torcy en raison d'un incident voyageur à Marne-la-Vallée–Chessy. #RERA,,1,0,7,11988,2024-08-05 10:53:09.221562,163e4e38-4bcd-4863-9e26-62099d9b2099, le trafic est perturbe de marne la vallee chessy vers torcy en raison d un incident voyageur a marne la vallee chessy rera, le trafic est perturbe de  vers  en raison d un incident voyageur a  rera,"['trafic', 'perturbe', 'raison', 'incident', 'voyageur']",trafic perturbe raison incident voyageur,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'incident': 1, 'voyageur': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'voyageur'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'incident'): 1, ('raison', 'incident', 'voyageur'): 1})",True,2024-05-14 15:02:45,0.0667334000667334,
Réponse,2024-05-14 15:15:04, Le trafic est rétabli de Marne-la-Vallée–Chessy vers Torcy (incident voyageur). #RERA,,2,0,2,6401,2024-08-05 10:53:20.260496,163e4e38-4bcd-4863-9e26-62099d9b2099, le trafic est retabli de marne la vallee chessy vers torcy incident voyageur rera, le trafic est retabli de  vers  incident voyageur rera,"['trafic', 'retabli', 'incident', 'voyageur']",trafic retabli incident voyageur,"Counter({'trafic': 1, 'retabli': 1, 'incident': 1, 'voyageur': 1})","Counter({('trafic', 'retabli'): 1, ('retabli', 'incident'): 1, ('incident', 'voyageur'): 1})","Counter({('trafic', 'retabli', 'incident'): 1, ('retabli', 'incident', 'voyageur'): 1})",True,2024-05-14 15:15:04,0.0624902359006405,
Normal,2024-05-14 14:01:02,Le train actuellement à Nanterre – Préfecture et en direction de Saint-Germain-en-Laye stationne en raison d'un incident nécessitant l'intervention des agents. #RERA,,1,0,2,7883,2024-08-05 10:53:20.479361,da4c0f3c-44fb-48f0-8b4b-123ff193b9e0,le train actuellement a nanterre prefecture et en direction de saint germain en laye stationne en raison d un incident necessitant l intervention des agents rera,le train actuellement a  et en direction de  stationne en raison d un incident necessitant l intervention des agents rera,"['stationne', 'raison', 'incident', 'necessitant', 'intervention', 'agents']",stationne raison incident necessitant intervention agents,"Counter({'stationne': 1, 'raison': 1, 'incident': 1, 'necessitant': 1, 'intervention': 1, 'agents': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'necessitant'): 1, ('necessitant', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('stationne', 'raison', 'incident'): 1, ('raison', 'incident', 'necessitant'): 1, ('incident', 'necessitant', 'intervention'): 1, ('necessitant', 'intervention', 'agents'): 1})",True,2024-05-14 14:01:02,0.0380565774451351,
Réponse,2024-05-14 14:02:01,Fin de stationnement à Nanterre – Préfecture. Le train repart en direction de Saint-Germain-en-Laye (intervention des agents). #RERA,,0,0,1,5105,2024-08-05 10:53:30.953875,da4c0f3c-44fb-48f0-8b4b-123ff193b9e0,fin de stationnement a nanterre prefecture le train repart en direction de saint germain en laye intervention des agents rera,fin de stationnement a  le train repart en direction de  intervention des agents rera,"['fin', 'stationnement', 'repart', 'intervention', 'agents']",fin stationnement repart intervention agents,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'intervention': 1, 'agents': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'intervention'): 1, ('repart', 'intervention', 'agents'): 1})",True,2024-05-14 14:02:01,0.019588638589618,
Normal,2024-05-14 13:27:11,Le train actuellement à Rueil-Malmaison et en direction de Saint-Germain-en-Laye stationne en raison d'un incident nécessitant l'intervention des agents. #RERA,,1,0,2,6992,2024-08-05 10:53:31.161993,6fa4e5b4-3d5f-49e7-951e-e3ff566d622c,le train actuellement a rueil malmaison et en direction de saint germain en laye stationne en raison d un incident necessitant l intervention des agents rera,le train actuellement a  et en direction de  stationne en raison d un incident necessitant l intervention des agents rera,"['stationne', 'raison', 'incident', 'necessitant', 'intervention', 'agents']",stationne raison incident necessitant intervention agents,"Counter({'stationne': 1, 'raison': 1, 'incident': 1, 'necessitant': 1, 'intervention': 1, 'agents': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'necessitant'): 1, ('necessitant', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('stationne', 'raison', 'incident'): 1, ('raison', 'incident', 'necessitant'): 1, ('incident', 'necessitant', 'intervention'): 1, ('necessitant', 'intervention', 'agents'): 1})",True,2024-05-14 13:27:11,0.0429061784897025,
Réponse,2024-05-14 13:30:19,Fin de stationnement à Rueil-Malmaison. Le train repart en direction de Saint-Germain-en-Laye (intervention des agents). #RERA,,0,0,1,4241,2024-08-05 10:53:42.645741,6fa4e5b4-3d5f-49e7-951e-e3ff566d622c,fin de stationnement a rueil malmaison le train repart en direction de saint germain en laye intervention des agents rera,fin de stationnement a  le train repart en direction de  intervention des agents rera,"['fin', 'stationnement', 'repart', 'intervention', 'agents']",fin stationnement repart intervention agents,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'intervention': 1, 'agents': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'intervention'): 1, ('repart', 'intervention', 'agents'): 1})",True,2024-05-14 13:30:19,0.023579344494223,
Normal,2024-05-14 12:12:33,Le train actuellement à Nanterre – Préfecture et en direction de Marne-la-Vallée–Chessy stationne en raison de l'actionnement d'un signal d'alarme. #RERA,,2,2,6,8014,2024-08-05 10:53:42.836020,dca5efc7-2803-47d6-9b14-3ef7686741c9,le train actuellement a nanterre prefecture et en direction de marne la vallee chessy stationne en raison de l actionnement d un signal d alarme rera,le train actuellement a  et en direction de  stationne en raison de l actionnement d un signal d alarme rera,"['stationne', 'raison', 'actionnement', 'signal', 'alarme']",stationne raison actionnement signal alarme,"Counter({'stationne': 1, 'raison': 1, 'actionnement': 1, 'signal': 1, 'alarme': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'actionnement'): 1, ('actionnement', 'signal'): 1, ('signal', 'alarme'): 1})","Counter({('stationne', 'raison', 'actionnement'): 1, ('raison', 'actionnement', 'signal'): 1, ('actionnement', 'signal', 'alarme'): 1})",True,2024-05-14 12:12:33,0.1247816321437484,
Réponse,2024-05-14 12:19:57,Fin de stationnement à Nanterre – Préfecture. Le train repart en direction de Marne-la-Vallée–Chessy (incident voyageur). #RERA,,0,0,5,3924,2024-08-05 10:53:54.788600,dca5efc7-2803-47d6-9b14-3ef7686741c9,fin de stationnement a nanterre prefecture le train repart en direction de marne la vallee chessy incident voyageur rera,fin de stationnement a  le train repart en direction de  incident voyageur rera,"['fin', 'stationnement', 'repart', 'incident', 'voyageur']",fin stationnement repart incident voyageur,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'incident': 1, 'voyageur': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'incident'): 1, ('incident', 'voyageur'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'incident'): 1, ('repart', 'incident', 'voyageur'): 1})",True,2024-05-14 12:19:57,0.127420998980632,
Normal,2024-05-14 10:56:03,Le train actuellement à La Varenne–Chennevières et en direction de Boissy-Saint-Léger stationne en raison d'un incident nécessitant l'intervention des agents. #RERA,,1,0,7,8698,2024-08-05 10:53:55.107536,df64766d-d232-49f3-9725-33a2186283b1,le train actuellement a la varenne chennevieres et en direction de boissy saint leger stationne en raison d un incident necessitant l intervention des agents rera,le train actuellement a  et en direction de  stationne en raison d un incident necessitant l intervention des agents rera,"['stationne', 'raison', 'incident', 'necessitant', 'intervention', 'agents']",stationne raison incident necessitant intervention agents,"Counter({'stationne': 1, 'raison': 1, 'incident': 1, 'necessitant': 1, 'intervention': 1, 'agents': 1})","Counter({('stationne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'necessitant'): 1, ('necessitant', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('stationne', 'raison', 'incident'): 1, ('raison', 'incident', 'necessitant'): 1, ('incident', 'necessitant', 'intervention'): 1, ('necessitant', 'intervention', 'agents'): 1})",True,2024-05-14 10:56:03,0.0919751667049896,
Réponse,2024-05-14 10:56:48,Fin de stationnement à La Varenne–Chennevières. Le train repart en direction de Boissy-Saint-Léger (incident nécessitant l'intervention des agents). #RERA,,0,0,4,3845,2024-08-05 10:54:08.455855,df64766d-d232-49f3-9725-33a2186283b1,fin de stationnement a la varenne chennevieres le train repart en direction de boissy saint leger incident necessitant l intervention des agents rera,fin de stationnement a  le train repart en direction de  incident necessitant l intervention des agents rera,"['fin', 'stationnement', 'repart', 'incident', 'necessitant', 'intervention', 'agents']",fin stationnement repart incident necessitant intervention agents,"Counter({'fin': 1, 'stationnement': 1, 'repart': 1, 'incident': 1, 'necessitant': 1, 'intervention': 1, 'agents': 1})","Counter({('fin', 'stationnement'): 1, ('stationnement', 'repart'): 1, ('repart', 'incident'): 1, ('incident', 'necessitant'): 1, ('necessitant', 'intervention'): 1, ('intervention', 'agents'): 1})","Counter({('fin', 'stationnement', 'repart'): 1, ('stationnement', 'repart', 'incident'): 1, ('repart', 'incident', 'necessitant'): 1, ('incident', 'necessitant', 'intervention'): 1, ('necessitant', 'intervention', 'agents'): 1})",True,2024-05-14 10:56:48,0.1040312093628088,
Normal,2024-05-14 06:26:29," Le trafic est perturbé de Vincennes vers Saint-Germain-en-Laye • Cergy–Le Haut • Poissy, en raison d'un incident de signalisation à Gare de Lyon. #RERA",,30,20,20,46056,2024-08-05 10:54:16.881196,33ab7203-207a-414a-8662-43fe55dce84a, le trafic est perturbe de vincennes vers saint germain en laye cergy le haut poissy en raison d un incident de signalisation a gare de lyon rera, le trafic est perturbe de  vers    en raison d un incident de signalisation a  rera,"['trafic', 'perturbe', 'raison', 'incident', 'signalisation']",trafic perturbe raison incident signalisation,"Counter({'trafic': 1, 'perturbe': 1, 'raison': 1, 'incident': 1, 'signalisation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'signalisation'): 1})","Counter({('trafic', 'perturbe', 'raison'): 1, ('perturbe', 'raison', 'incident'): 1, ('raison', 'incident', 'signalisation'): 1})",True,2024-05-14 06:26:29,0.1519888830988361,
Réponse,2024-05-14 06:38:30," Le trafic est perturbé sur l'ensemble de la ligne, en raison d'un incident de signalisation à Gare de Lyon. #RERA",,27,15,5,17125,2024-08-05 10:54:28.002308,33ab7203-207a-414a-8662-43fe55dce84a, le trafic est perturbe sur l ensemble de la ligne en raison d un incident de signalisation a gare de lyon rera, le trafic est perturbe sur l ensemble de la ligne en raison d un incident de signalisation a  rera,"['trafic', 'perturbe', 'ensemble', 'ligne', 'raison', 'incident', 'signalisation']",trafic perturbe ensemble ligne raison incident signalisation,"Counter({'trafic': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'raison': 1, 'incident': 1, 'signalisation': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'signalisation'): 1})","Counter({('trafic', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'raison'): 1, ('ligne', 'raison', 'incident'): 1, ('raison', 'incident', 'signalisation'): 1})",True,2024-05-14 06:38:30,0.2744525547445255,
Réponse,2024-05-14 07:34:22," Le trafic est perturbé sur l'ensemble de la ligne, en raison d'un incident de signalisation à Gare de Lyon et d'un malaise voyageur à Nation. #RERA",,5,1,3,6904,2024-08-05 10:54:28.369494,33ab7203-207a-414a-8662-43fe55dce84a, le trafic est perturbe sur l ensemble de la ligne en raison d un incident de signalisation a gare de lyon et d un malaise voyageur a nation rera, le trafic est perturbe sur l ensemble de la ligne en raison d un incident de signalisation a  et d un malaise voyageur a  rera,"['trafic', 'perturbe', 'ensemble', 'ligne', 'raison', 'incident', 'signalisation', 'malaise', 'voyageur']",trafic perturbe ensemble ligne raison incident signalisation malaise voyageur,"Counter({'trafic': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'raison': 1, 'incident': 1, 'signalisation': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'raison'): 1, ('raison', 'incident'): 1, ('incident', 'signalisation'): 1, ('signalisation', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'raison'): 1, ('ligne', 'raison', 'incident'): 1, ('raison', 'incident', 'signalisation'): 1, ('incident', 'signalisation', 'malaise'): 1, ('signalisation', 'malaise', 'voyageur'): 1})",True,2024-05-14 07:34:22,0.1303592120509849,
Réponse,2024-05-14 07:53:02," Le trafic est perturbé sur l'ensemble de la ligne, en répercussion d'un incident de signalisation à Gare de Lyon et d'un malaise voyageur à Nation. #RERA",,7,2,2,6897,2024-08-05 10:54:28.650320,33ab7203-207a-414a-8662-43fe55dce84a, le trafic est perturbe sur l ensemble de la ligne en repercussion d un incident de signalisation a gare de lyon et d un malaise voyageur a nation rera, le trafic est perturbe sur l ensemble de la ligne en repercussion d un incident de signalisation a  et d un malaise voyageur a  rera,"['trafic', 'perturbe', 'ensemble', 'ligne', 'repercussion', 'incident', 'signalisation', 'malaise', 'voyageur']",trafic perturbe ensemble ligne repercussion incident signalisation malaise voyageur,"Counter({'trafic': 1, 'perturbe': 1, 'ensemble': 1, 'ligne': 1, 'repercussion': 1, 'incident': 1, 'signalisation': 1, 'malaise': 1, 'voyageur': 1})","Counter({('trafic', 'perturbe'): 1, ('perturbe', 'ensemble'): 1, ('ensemble', 'ligne'): 1, ('ligne', 'repercussion'): 1, ('repercussion', 'incident'): 1, ('incident', 'signalisation'): 1, ('signalisation', 'malaise'): 1, ('malaise', 'voyageur'): 1})","Counter({('trafic', 'perturbe', 'ensemble'): 1, ('perturbe', 'ensemble', 'ligne'): 1, ('ensemble', 'ligne', 'repercussion'): 1, ('ligne', 'repercussion', 'incident'): 1, ('repercussion', 'incident', 'signalisation'): 1, ('incident', 'signalisation', 'malaise'): 1, ('signalisation', 'malaise', 'voyageur'): 1})",True,2024-05-14 07:53:02,0.1594896331738437,
